size(n),counter(comps)
4800,725443
4800,1063238
4800,1074836
4800,1393386
4800,950322
4900,502189
4900,664306
4900,843092
4900,713098
4900,713548
4900,1099752
4900,1268953
4900,1377273
4900,909674
4900,793459
4900,614792
4900,569850
4900,1138874
4900,911781
4900,697180
4900,950762
4900,481154
4900,857509
4900,976347
4900,806046
4900,700780
4900,698900
4900,639062
4900,588832
4900,891678
4900,849838
4900,698716
4900,888835
4900,845264
4900,997647
4900,484117
4900,895201
4900,358841
4900,1078711
4900,1004356
4900,994004
4900,1098898
4900,931500
4900,639928
4900,702713
4900,591195
4900,1030548
4900,996276
4900,1159508
4900,819176
4900,1211823
4900,876219
4900,596167
4900,1020451
4900,1386523
5000,607634
5000,1355520
5000,446677
5000,1034841
5000,1123860
5000,791705
5000,879229
5000,1021012
5000,518939
5000,898994
5000,720848
5000,1487948
5000,904231
5000,1255224
5000,888734
5000,849138
5000,800885
5000,1511244
5000,1163012
5000,574070
5000,749802
5000,966292
5000,954061
5000,504372
5000,1110723
5000,833380
5000,715357
5000,932692
5000,1062071
5000,529945
5000,783608
5000,1045103
5000,710517
5000,599136
5000,1021249
5000,832892
5000,968558
5000,993302
5000,934062
5000,951024
5000,559324
5000,900773
5000,831164
5000,697571
5000,825768
5000,968689
5000,579468
5000,388722
5000,1265058
5000,225162
5100,677722
5100,594744
5100,682734
5100,1096598
5100,1087083
5100,1097357
5100,1169947
5100,710230
5100,833714
5100,1040802
5100,806970
5100,1015317
5100,820710
5100,1039152
5100,1183647
5100,1195592
5100,776342
5100,1382773
5100,675328
5100,804724
5100,549159
5100,601204
5100,574966
5100,1197411
5100,1339675
5100,1150132
5100,725352
5100,761020
5100,918822
5100,1334074
5100,577010
5100,801715
5100,874972
5100,1109150
5100,1102189
5100,702998
5100,774718
5100,1214980
5100,646532
5100,1032261
5100,643275
5100,465165
5100,1065493
5100,561749
5100,1128450
5100,915550
5100,967480
5100,902105
5100,705751
5100,802773
5200,1188827
5200,740382
5200,801741
5200,1090828
5200,921917
5200,707718
5200,834844
5200,1405688
5200,315410
5200,1090386
5200,854719
5200,1141500
5200,1117747
5200,905766
5200,1107783
5200,1105631
5200,1222169
5200,971099
5200,1120513
5200,1041211
5200,978601
5200,774075
5200,558966
5200,818656
5200,702778
5200,261555
5200,944603
5200,1081981
5200,1000674
5200,1377616
5200,818603
5200,704994
5200,948697
5200,904808
5200,681838
5200,513972
5200,963634
5200,1113157
5200,898853
5200,938955
5200,1063980
5200,1111398
5200,1004317
5200,1164953
5200,1169984
5200,835484
5200,1106163
5200,799709
5200,654496
5200,1023927
5300,1383605
5300,1158878
5300,975658
5300,1057763
5300,945585
5300,634295
5300,767156
5300,1054612
5300,342624
5300,739328
5300,1205788
5300,991388
5300,998952
5300,852720
5300,855337
5300,1216096
5300,1069210
5300,731045
5300,845629
5300,1292646
5300,1289150
5300,1014846
5300,1304228
5300,770866
5300,972454
5300,996052
5300,957375
5300,1069649
5300,755361
5300,910585
5300,639966
5300,820215
5300,998399
5300,1292840
5300,1148379
5300,1003099
5300,1187658
5300,589075
5300,1499928
5300,1460948
5300,559398
5300,1445765
5300,1316598
5300,896042
5300,961604
5300,919047
5300,1176328
5300,868455
5300,1101826
5300,1223463
5400,1204449
5400,932294
5400,1444032
5400,1194508
5400,1323319
5400,1042140
5400,949156
5400,631561
5400,841382
5400,1521618
5400,1040838
5400,1019233
5400,997122
5400,1397347
5400,796262
5400,823068
5400,1035818
5400,823361
5400,945114
5400,1428515
5400,763463
5400,1036885
5400,1060214
5400,816529
5400,808920
5400,1449111
5400,922456
5400,1121062
5400,1056521
5400,1308565
5400,1132924
5400,1455560
5400,950341
5400,940179
5400,991660
5400,647809
5400,877175
5400,1267711
5400,1023166
5400,312770
5400,1255356
5400,594957
5400,1149135
5400,1102908
5400,917050
5400,1022518
5400,1388502
5400,1593384
5400,1253719
5400,1177828
5500,1001663
5500,958378
5500,929284
5500,993794
5500,1187904
5500,816693
5500,882305
5500,976969
5500,852185
5500,1042025
5500,984715
5500,1072929
5500,852209
5500,1388479
5500,1049759
5500,966252
5500,1305606
5500,591933
5500,1038138
5500,1224494
5500,934608
5500,1022495
5500,653987
5500,1393412
5500,1184164
5500,940910
5500,1125304
5500,933175
5500,1105501
5500,966616
5500,344851
5500,1456245
5500,1260960
5500,496433
5500,1292485
5500,736105
5500,911197
5500,881883
5500,1779272
5500,1048419
5500,1133023
5500,714068
5500,1407347
5500,1347319
5500,1131786
5500,1241268
5500,729743
5500,938344
5500,1236479
5500,1009400
5600,985023
5600,710693
5600,1127260
5600,998041
5600,1041606
5600,1311629
5600,671528
5600,1013898
5600,887084
5600,634025
5600,1038468
5600,1423382
5600,961529
5600,901776
5600,1037636
5600,678809
5600,1041280
5600,975316
5600,1094216
5600,740942
5600,1169033
5600,1045448
5600,1142778
5600,1338534
5600,1586958
5600,1553641
5600,838096
5600,841170
5600,1089742
5600,1529940
5600,1105595
5600,739358
5600,737916
5600,1244669
5600,1077646
5600,552930
5600,1800936
5600,787839
5600,1225053
5600,1148190
5600,1147522
5600,893633
5600,704958
5600,1057430
5600,813795
5600,1076631
5600,913830
5600,1134880
5600,526229
5600,1415725
5700,1335805
5700,985717
5700,1111342
5700,1417138
5700,1078165
5700,1008454
5700,961748
5700,1658978
5700,831964
5700,722276
5700,1053856
5700,1029818
5700,1558936
5700,1021476
5700,1021831
5700,748145
5700,1400863
5700,486733
5700,956412
5700,1056980
5700,526961
5700,1174807
5700,1145268
5700,916906
5700,1620294
5700,1221723
5700,1220178
5700,1621572
5700,1234467
5700,902925
5700,1315371
5700,757782
5700,993709
5700,1056749
5700,1516401
5700,774076
5700,1077624
5700,1246627
5700,1347895
5700,1167149
5700,755699
5700,1314064
5700,1649537
5700,1288446
5700,689633
5700,1018158
5700,980110
5700,1396032
5700,1421867
5700,767641
5800,734864
5800,1488142
5800,917892
5800,1084325
5800,1204922
5800,1213572
5800,1312909
5800,893569
5800,750576
5800,1060103
5800,1672077
5800,1019844
5800,1324257
5800,1413433
5800,1241638
5800,1080213
5800,1369935
5800,916129
5800,908493
5800,882580
5800,562140
5800,882648
5800,1363881
5800,397132
5800,1290735
5800,1488341
5800,1298455
5800,1735720
5800,1312241
5800,1686585
5800,843832
5800,1136796
5800,1032559
5800,1220307
5800,1163927
5800,979850
5800,1374144
5800,648810
5800,1617652
5800,685550
5800,1090456
5800,1221770
5800,1255628
5800,1228000
5800,800562
5800,1494817
5800,1314526
5800,1231546
5800,1060856
5800,590972
5900,1729124
5900,1235466
5900,1105659
5900,1661676
5900,955559
5900,1513448
5900,2015909
5900,1289474
5900,922686
5900,1362624
5900,1097468
5900,924458
5900,1453963
5900,1224798
5900,1446563
5900,1252551
5900,968689
5900,1507909
5900,1133271
5900,1073701
5900,1384288
5900,1300174
5900,927275
5900,1250241
5900,1049997
5900,1035105
5900,1832286
5900,935115
5900,417336
5900,1314782
5900,1456142
5900,1083022
5900,1527804
5900,1107188
5900,1325785
5900,1340722
5900,1628334
5900,1261815
5900,964833
5900,1413468
5900,1279669
5900,1183196
5900,755131
5900,912070
5900,1030888
5900,1756526
5900,1269600
5900,1283406
5900,926984
5900,1045222
6000,2209858
6000,1683414
6000,1574327
6000,1514568
6000,836080
6000,1398500
6000,1675778
6000,937143
6000,615267
6000,1261384
6000,1588408
6000,1405310
6000,1143421
6000,1301619
6000,696395
6000,1231637
6000,1430941
6000,990230
6000,757775
6000,1169862
6000,898402
6000,1465168
6000,1440790
6000,941060
6000,974210
6000,1121175
6000,1268006
6000,1146899
6000,1102986
6000,1208006
6000,1403212
6000,891498
6000,1103239
6000,823593
6000,1075082
6000,1380168
6000,997557
6000,927036
6000,1302089
6000,1179524
6000,941945
6000,1259702
6000,1007593
6000,1613074
6000,1158476
6000,917033
6000,1924187
6000,971158
6000,653768
6000,958218
6100,863014
6100,1566710
6100,1867162
6100,1605851
6100,1399653
6100,850008
6100,1243889
6100,1086512
6100,1348816
6100,1044953
6100,1027690
6100,917619
6100,816014
6100,1263752
6100,1414290
6100,964230
6100,1195888
6100,1170238
6100,1442370
6100,1498870
6100,1295160
6100,1074139
6100,1793508
6100,1100612
6100,1030108
6100,1386715
6100,1072747
6100,1601415
6100,1610553
6100,908488
6100,1700170
6100,772533
6100,1430930
6100,1504820
6100,1216131
6100,722056
6100,1204808
6100,714905
6100,1642568
6100,1858924
6100,1117799
6100,1002855
6100,1427221
6100,1410530
6100,1382524
6100,1614237
6100,1393590
6100,1184340
6100,1471744
6100,1367352
6200,1466891
6200,1584387
6200,1014567
6200,859429
6200,870352
6200,913917
6200,889743
6200,1425062
6200,1204859
6200,1057401
6200,1007564
6200,1249108
6200,805722
6200,1018190
6200,1197118
6200,1171487
6200,1391361
6200,840110
6200,1084852
6200,1241635
6200,882839
6200,1654553
6200,1366687
6200,1440087
6200,1611747
6200,1125319
6200,1242633
6200,967425
6200,1828678
6200,2067921
6200,1358879
6200,1350109
6200,1038549
6200,1241305
6200,939902
6200,1638142
6200,1598145
6200,894716
6200,1516986
6200,1133703
6200,1049131
6200,1461791
6200,740364
6200,1201974
6200,1330316
6200,1383142
6200,1664115
6200,987819
6200,1717264
6200,1174841
6300,1494984
6300,1334786
6300,1898258
6300,1363113
6300,1385284
6300,1038842
6300,1606178
6300,996510
6300,1605337
6300,1430427
6300,2332833
6300,1395240
6300,1319765
6300,1660274
6300,670782
6300,1128510
6300,1242710
6300,933637
6300,1414501
6300,1938342
6300,1149156
6300,1577128
6300,1209360
6300,1388738
6300,1473541
6300,931212
6300,1232984
6300,1831505
6300,1368357
6300,1341333
6300,1243042
6300,1320624
6300,1135177
6300,1327621
6300,879628
6300,1300154
6300,1744702
6300,814159
6300,915830
6300,1309329
6300,703636
6300,1062301
6300,1829015
6300,1994078
6300,1168670
6300,1146397
6300,1630994
6300,1273546
6300,840261
6300,1873458
6400,1649538
6400,1606574
6400,1290239
6400,1258411
6400,1856244
6400,1585292
6400,1559466
6400,1437629
6400,1574089
6400,1843760
6400,1819738
6400,1341361
6400,1275227
6400,2017678
6400,1637886
6400,1276805
6400,2064044
6400,695562
6400,869527
6400,1034004
6400,1828610
6400,1444615
6400,1032853
6400,1248076
6400,1581819
6400,1098812
6400,1953388
6400,1677238
6400,1014724
6400,1647347
6400,1697386
6400,1470813
6400,1469394
6400,1065600
6400,1286327
6400,1582030
6400,2025779
6400,1423127
6400,2252132
6400,1542229
6400,1626669
6400,1954128
6400,878076
6400,1661555
6400,1275935
6400,1226825
6400,1441354
6400,1171049
6400,1095730
6400,1372310
6500,1617330
6500,1830525
6500,1580578
6500,1127382
6500,1671752
6500,1697213
6500,1253670
6500,1329258
6500,1425266
6500,1827737
6500,972213
6500,1450428
6500,1170094
6500,1378228
6500,1871799
6500,2124763
6500,1468499
6500,1810971
6500,837149
6500,1597290
6500,1728876
6500,1035733
6500,1322611
6500,1914583
6500,1779002
6500,1232706
6500,1434926
6500,1980903
6500,1511886
6500,1195526
6500,1350384
6500,1747400
6500,1731637
6500,1299641
6500,1788749
6500,1575687
6500,1513721
6500,1430873
6500,1508587
6500,1346846
6500,1482785
6500,1662026
6500,2367729
6500,1575939
6500,1427785
6500,1184708
6500,1828081
6500,1551057
6500,1537616
6500,1542029
6600,929582
6600,1665805
6600,1543347
6600,1932279
6600,2335808
6600,1613710
6600,1545255
6600,755796
6600,1894765
6600,1863192
6600,1532797
6600,1787150
6600,1844229
6600,1649734
6600,737481
6600,742881
6600,1428604
6600,1051123
6600,1640532
6600,1742093
6600,1035492
6600,1803049
6600,1334627
6600,1751669
6600,983091
6600,1494066
6600,1342628
6600,1498851
6600,1755408
6600,1685039
6600,1157939
6600,1725303
6600,2264466
6600,1950060
6600,1144873
6600,1421885
6600,1494008
6600,1038741
6600,2193078
6600,2233129
6600,1768058
6600,2137895
6600,1523822
6600,1619980
6600,1162311
6600,1494047
6600,1373775
6600,2252480
6600,1587250
6600,1885799
6700,1412350
6700,1371184
6700,1562412
6700,1719566
6700,1210814
6700,1230486
6700,1908084
6700,1817692
6700,2000365
6700,1009239
6700,1332931
6700,2023214
6700,1687271
6700,1552499
6700,1796084
6700,1390479
6700,1529828
6700,1503684
6700,2195670
6700,1372757
6700,1693550
6700,1214088
6700,1574324
6700,1574310
6700,2371030
6700,1503821
6700,1252873
6700,1732252
6700,1614658
6700,1338847
6700,836533
6700,1566851
6700,1928042
6700,1359327
6700,1602630
6700,1378294
6700,1476332
6700,1780285
6700,1812697
6700,1296619
6700,2082722
6700,1627833
6700,1067338
6700,1243445
6700,1802002
6700,1533681
6700,1642365
6700,1911485
6700,1639448
6700,1569056
6800,2200562
6800,1759501
6800,2167135
6800,1439803
6800,1461314
6800,1242458
6800,2040044
6800,2022575
6800,1974154
6800,1825766
6800,1730791
6800,1552445
6800,698638
6800,1339419
6800,1300128
6800,1290332
6800,788213
6800,732074
6800,2198891
6800,1264755
6800,1437268
6800,1651891
6800,1684233
6800,1387535
6800,1604272
6800,1813861
6800,1407834
6800,1466153
6800,1865919
6800,1593407
6800,1434039
6800,2133053
6800,1539772
6800,2045729
6800,2025046
6800,1708434
6800,673813
6800,2089282
6800,857725
6800,1542319
6800,2073016
6800,1627901
6800,1543090
6800,1942014
6800,1188207
6800,1239674
6800,2243959
6800,2032231
6800,1935127
6800,1123219
6900,1891758
6900,1694858
6900,1544012
6900,1773306
6900,2082053
6900,1400094
6900,2376704
6900,1756882
6900,1486111
6900,1177786
6900,821449
6900,1627003
6900,1456614
6900,2590037
6900,1203396
6900,1437662
6900,1511552
6900,1337681
6900,1794219
6900,1765047
6900,1833543
6900,1818181
6900,1874568
6900,776505
6900,1283270
6900,796360
6900,993541
6900,2110649
6900,1574277
6900,1948769
6900,2071344
6900,1644944
6900,1578063
6900,1576351
6900,1984926
6900,1443682
6900,1071074
6900,1893360
6900,1456222
6900,2164347
6900,737273
6900,1779992
6900,1348788
6900,1951636
6900,1004824
6900,1497954
6900,2143622
6900,1331801
6900,2187582
6900,2446728
7000,1496939
7000,2219102
7000,966378
7000,1794413
7000,1271742
7000,1255523
7000,2166815
7000,2150938
7000,2099953
7000,1943836
7000,1526541
7000,1827388
7000,1992302
7000,2102517
7000,1848421
7000,1341506
7000,2335561
7000,2156773
7000,1422552
7000,1700798
7000,1124808
7000,1543729
7000,1690186
7000,2179196
7000,1584595
7000,1681426
7000,1812587
7000,1532646
7000,1686460
7000,1644525
7000,1846228
7000,1557707
7000,1930827
7000,1243934
7000,2324084
7000,2117118
7000,1781257
7000,1620544
7000,1933494
7000,1837775
7000,1311162
7000,1624389
7000,2325684
7000,1716700
7000,1593329
7000,1314400
7000,1070849
7000,1130848
7000,2243889
7000,1776604
7100,2176537
7100,1303634
7100,1852523
7100,2014876
7100,1719528
7100,2321337
7100,1514472
7100,1378921
7100,847830
7100,1809797
7100,2290755
7100,1981248
7100,1074111
7100,1662539
7100,1255598
7100,2256955
7100,1754977
7100,1395473
7100,1505040
7100,1991404
7100,1574846
7100,1313772
7100,2568593
7100,1782299
7100,2610035
7100,1765573
7100,1267289
7100,1907680
7100,1351320
7100,2144441
7100,1246444
7100,1701175
7100,1992471
7100,1243471
7100,1940647
7100,1271144
7100,2291943
7100,1393162
7100,2051006
7100,1994487
7100,2092602
7100,1343920
7100,1806648
7100,1560732
7100,777407
7100,1325338
7100,2300262
7100,1265339
7100,1393299
7100,1980133
7200,1517138
7200,1605244
7200,1864640
7200,1406332
7200,1445520
7200,1512004
7200,1722601
7200,1085205
7200,2287656
7200,1169882
7200,763419
7200,2032093
7200,2104880
7200,1708153
7200,1172040
7200,1447186
7200,2314614
7200,1452750
7200,1613496
7200,1436346
7200,1233589
7200,2283998
7200,2022301
7200,2040994
7200,2663918
7200,1368924
7200,1901713
7200,1562103
7200,1652017
7200,2214628
7200,2069027
7200,1288475
7200,1391539
7200,1335123
7200,1323097
7200,1514654
7200,1527409
7200,1592878
7200,1358354
7200,1896716
7200,2271680
7200,1528793
7200,1968980
7200,1530524
7200,1358893
7200,2000480
7200,1791626
7200,1480214
7200,1490121
7200,2015235
7300,1794061
7300,1308881
7300,2072373
7300,1886148
7300,2043187
7300,2035814
7300,2063091
7300,2167642
7300,1770142
7300,2049430
7300,1976632
7300,1776422
7300,2222992
7300,2416747
7300,1564655
7300,1593706
7300,2220501
7300,2062447
7300,1644261
7300,1633729
7300,1700141
7300,2487689
7300,1675350
7300,2099378
7300,2103987
7300,2096234
7300,1360163
7300,2416793
7300,2320330
7300,2262622
7300,1999554
7300,2337823
7300,2365242
7300,1444639
7300,1532465
7300,1576118
7300,1149925
7300,1420168
7300,1332092
7300,2428396
7300,1907573
7300,1076724
7300,2304189
7300,1620105
7300,2134835
7300,1574821
7300,1798507
7300,2031483
7300,2285687
7300,2225065
7400,2023930
7400,1286028
7400,2731038
7400,2176329
7400,2124454
7400,2028671
7400,2434002
7400,1625892
7400,1911530
7400,1490768
7400,1850496
7400,1784083
7400,1040800
7400,2040895
7400,2260826
7400,2055390
7400,1939175
7400,2229011
7400,1765501
7400,1814763
7400,1606041
7400,2348258
7400,2337144
7400,1524428
7400,1190327
7400,1266619
7400,2247533
7400,1676404
7400,1636487
7400,2054380
7400,2642875
7400,1341365
7400,1596318
7400,2300545
7400,1545516
7400,2285021
7400,2086369
7400,1223240
7400,2218284
7400,2030928
7400,2486213
7400,1181847
7400,1415431
7400,1467568
7400,2028921
7400,1559192
7400,1669825
7400,1791596
7400,1692563
7400,1433060
7500,1902042
7500,1731716
7500,1975085
7500,2108120
7500,1699759
7500,1738705
7500,1200778
7500,2167490
7500,1360227
7500,1728906
7500,1987288
7500,1929390
7500,1375063
7500,1786279
7500,2076579
7500,2265596
7500,2193050
7500,2339823
7500,2324071
7500,1674867
7500,944833
7500,2479384
7500,2209253
7500,1772465
7500,1963041
7500,1795008
7500,2312004
7500,2213544
7500,2131413
7500,2287051
7500,2498488
7500,2308343
7500,1955493
7500,1465294
7500,1972513
7500,1677416
7500,1864845
7500,2488931
7500,1540189
7500,2273094
7500,1755082
7500,1994712
7500,1517770
7500,1894868
7500,1623408
7500,2068207
7500,2000829
7500,1253696
7500,1814885
7500,1715362
7600,2204456
7600,1619320
7600,2145859
7600,2042265
7600,3217687
7600,2732210
7600,2542679
7600,2079582
7600,2305495
7600,2067204
7600,1791605
7600,2255163
7600,1560213
7600,2647866
7600,2617716
7600,2576118
7600,1761280
7600,1822354
7600,1898855
7600,1738557
7600,1728076
7600,1959924
7600,2010506
7600,2148414
7600,1154692
7600,1714454
7600,2433725
7600,2141338
7600,1350217
7600,1591859
7600,1867717
7600,2305168
7600,1363202
7600,1755915
7600,1946089
7600,1680193
7600,2415311
7600,1643879
7600,1859800
7600,1867668
7600,2331394
7600,1939615
7600,2055410
7600,2064479
7600,2186386
7600,2223655
7600,2618600
7600,1992952
7600,1622683
7600,2881260
7700,2458170
7700,2785183
7700,2137959
7700,2740797
7700,1798054
7700,1290371
7700,1967578
7700,2224570
7700,1307503
7700,1636916
7700,1512503
7700,2492004
7700,1923300
7700,1827731
7700,1894298
7700,2579807
7700,1442019
7700,1897446
7700,1944588
7700,1171389
7700,1584867
7700,2367733
7700,1430397
7700,2798192
7700,2489449
7700,2510152
7700,1637622
7700,2727281
7700,2629304
7700,1864027
7700,2011495
7700,2621898
7700,1115409
7700,1901484
7700,1834469
7700,1813444
7700,2331068
7700,2309711
7700,2106713
7700,2113299
7700,1759484
7700,2902042
7700,1691378
7700,2685247
7700,2001100
7700,2696598
7700,2511461
7700,1818390
7700,2251961
7700,2364369
7800,2369584
7800,1951082
7800,1598899
7800,1256980
7800,1777778
7800,1588817
7800,2410347
7800,1664581
7800,2497286
7800,2538586
7800,1961210
7800,1483790
7800,2259350
7800,1003667
7800,1768108
7800,2440022
7800,2233096
7800,1874318
7800,1405207
7800,2795535
7800,2392500
7800,1461592
7800,2650425
7800,1776243
7800,1328693
7800,2130655
7800,1578157
7800,1625672
7800,1412457
7800,1896349
7800,2500190
7800,1308304
7800,1488800
7800,2054598
7800,1776074
7800,2811503
7800,1934783
7800,1744322
7800,2204144
7800,2309866
7800,1986992
7800,1701125
7800,1796492
7800,2422279
7800,2152500
7800,997174
7800,2870955
7800,2655785
7800,1733488
7800,2219041
7900,2622592
7900,2243107
7900,2855007
7900,2088754
7900,2677253
7900,1871180
7900,1666427
7900,2320664
7900,2226330
7900,1329870
7900,1718173
7900,2980216
7900,2423390
7900,2192266
7900,2667222
7900,1972477
7900,1761656
7900,1619431
7900,1037236
7900,1550862
7900,1954345
7900,2818445
7900,1333997
7900,2174206
7900,1457008
7900,2287459
7900,1996545
7900,2368334
7900,1687649
7900,2022961
7900,2039844
7900,1300455
7900,2409466
7900,2149558
7900,2036278
7900,2060475
7900,2155024
7900,1691801
7900,2896156
7900,2150824
7900,3413913
7900,2218703
7900,2007972
7900,2685794
7900,2014737
7900,2120840
7900,1906877
7900,1417695
7900,3250474
7900,1645887
8000,2830609
8000,2796783
8000,1730623
8000,1649085
8000,2293948
8000,1824954
8000,2550760
8000,1630404
8000,1506942
8000,1836915
8000,1933612
8000,1706446
8000,2338199
8000,2222786
8000,2696586
8000,1962321
8000,1828692
8000,1911556
8000,2445184
8000,1987948
8000,2411242
8000,2925539
8000,1107340
8000,2372575
8000,2197932
8000,2793523
8000,1284497
8000,2346152
8000,2393661
8000,2615806
8000,2340727
8000,2298757
8000,2266183
8000,2303937
8000,2333899
8000,2966045
8000,2727464
8000,2338735
8000,2253677
8000,2748250
8000,1739778
8000,2648972
8000,2620866
8000,3177177
8000,1661980
8000,1922134
8000,2908426
8000,2531758
8000,2782246
8000,1561812
8100,1518957
8100,3054217
8100,2759999
8100,1849924
8100,2764207
8100,2473899
8100,2531841
8100,2063581
8100,2676957
8100,2099380
8100,2353232
8100,2723362
8100,2160729
8100,2352371
8100,1434220
8100,2105844
8100,1792528
8100,3043899
8100,1543043
8100,1350115
8100,1209069
8100,1976192
8100,2089939
8100,1709789
8100,1783556
8100,1474504
8100,2449640
8100,2611988
8100,2147148
8100,3368956
8100,2917376
8100,2885248
8100,2168516
8100,2275450
8100,1287421
8100,2151797
8100,2453001
8100,2099055
8100,2733745
8100,2230994
8100,1794466
8100,1911837
8100,2951238
8100,2205954
8100,1643878
8100,2379697
8100,1726808
8100,1908444
8100,1499209
8100,2442019
8200,2854360
8200,2271992
8200,2525453
8200,2538710
8200,2216373
8200,2688769
8200,1740684
8200,2047663
8200,2052694
8200,1796078
8200,2624059
8200,2517642
8200,1920695
8200,3162247
8200,2530589
8200,1402026
8200,1960715
8200,2017804
8200,2421204
8200,3293412
8200,3226752
8200,2235879
8200,2773612
8200,2236248
8200,2270702
8200,2906342
8200,2259930
8200,2765496
8200,2356637
8200,2559058
8200,1842163
8200,3017880
8200,2710788
8200,2746822
8200,2220491
8200,2295516
8200,2242469
8200,1618603
8200,3138901
8200,2512475
8200,2173290
8200,2109849
8200,1142741
8200,2033240
8200,2239950
8200,2345838
8200,2332841
8200,1048887
8200,3332327
8200,3025014
8300,2201952
8300,1463766
8300,2073959
8300,2043535
8300,2313381
8300,3048712
8300,1983286
8300,2816750
8300,2961006
8300,1895131
8300,2702425
8300,1917273
8300,2438700
8300,2398015
8300,2611903
8300,1741411
8300,2716656
8300,2487775
8300,914438
8300,2653027
8300,1998147
8300,3032711
8300,2478132
8300,2478605
8300,1951827
8300,2217683
8300,1969929
8300,2604931
8300,2702038
8300,2007627
8300,2140255
8300,2485225
8300,2086610
8300,2951484
8300,2556384
8300,2849905
8300,2398117
8300,2696739
8300,1581712
8300,2366163
8300,2957949
8300,2144068
8300,1895710
8300,1727352
8300,2588387
8300,1987202
8300,2014649
8300,1999155
8300,2544164
8300,1769270
8400,2973516
8400,2230976
8400,2593975
8400,2215080
8400,2455013
8400,1940932
8400,3183074
8400,2411122
8400,2927857
8400,2046028
8400,1960579
8400,2101908
8400,3024196
8400,2400254
8400,2925952
8400,1965184
8400,1990794
8400,1785793
8400,1865407
8400,1418151
8400,2435472
8400,1418498
8400,2501220
8400,2897962
8400,2976842
8400,2682468
8400,1597258
8400,2386954
8400,2307292
8400,2223873
8400,1430235
8400,1665903
8400,2382138
8400,2592895
8400,750219
8400,2299999
8400,1895128
8400,2587359
8400,1228622
8400,2202382
8400,1711535
8400,2663401
8400,2569140
8400,1937882
8400,1748353
8400,2577466
8400,2170336
8400,2072260
8400,1343055
8400,2234154
8500,2797673
8500,3355951
8500,2656654
8500,1818466
8500,3257757
8500,3988853
8500,2454996
8500,2283652
8500,2497646
8500,3029610
8500,3634678
8500,1947848
8500,2272045
8500,2561642
8500,2218173
8500,2737425
8500,2641315
8500,1696757
8500,2092093
8500,2835744
8500,2783380
8500,2444747
8500,2934928
8500,2046843
8500,2770737
8500,2243119
8500,1783335
8500,2714666
8500,2902516
8500,2187629
8500,2267835
8500,3290538
8500,2202393
8500,2493095
8500,2708806
8500,2386048
8500,3413878
8500,2264690
8500,2887101
8500,1893193
8500,2968900
8500,2603831
8500,2027488
8500,2469882
8500,2130425
8500,1956571
8500,2757729
8500,3099833
8500,2264670
8500,2992171
8600,2458096
8600,2080754
8600,2386058
8600,2745359
8600,3517194
8600,2490678
8600,2460628
8600,2122413
8600,4051671
8600,2051563
8600,1978263
8600,1497932
8600,2226861
8600,2721632
8600,1624321
8600,2426046
8600,2833954
8600,2285025
8600,2302961
8600,2562492
8600,2355675
8600,3867130
8600,2490325
8600,2699609
8600,2910004
8600,1970750
8600,1937533
8600,3086532
8600,2674333
8600,2571816
8600,2246696
8600,2449033
8600,2075166
8600,3489293
8600,3883297
8600,2046765
8600,3189664
8600,2450630
8600,2405984
8600,1933614
8600,2709380
8600,2476952
8600,1608474
8600,3077186
8600,2260689
8600,1587861
8600,2374637
8600,2680090
8600,2603531
8600,2213023
8700,2910392
8700,2997927
8700,2871713
8700,1785098
8700,2213995
8700,1371568
8700,2489696
8700,2990102
8700,1930352
8700,2146467
8700,2628481
8700,3689611
8700,3304914
8700,2213348
8700,1913225
8700,2704330
8700,1700108
8700,3032480
8700,2602396
8700,2090743
8700,3091116
8700,2825498
8700,3021030
8700,1938105
8700,2390762
8700,2092102
8700,2339841
8700,1654386
8700,2345568
8700,3468559
8700,2539199
8700,3183637
8700,2066783
8700,2580095
8700,3268402
8700,2201631
8700,2361795
8700,2991141
8700,2327053
8700,2677187
8700,2158950
8700,1458442
8700,2354270
8700,2686911
8700,1749456
8700,3607374
8700,2716140
8700,2820756
8700,1748651
8700,2125457
8800,2450889
8800,1526289
8800,2492669
8800,2738919
8800,2734374
8800,2316191
8800,3296294
8800,2865596
8800,2368593
8800,1458988
8800,2699312
8800,3200747
8800,3353522
8800,3457369
8800,3866588
8800,2433275
8800,2634287
8800,2709013
8800,2379874
8800,2758743
8800,1903641
8800,2250863
8800,2345209
8800,2261600
8800,2742516
8800,2548991
8800,3232765
8800,3159555
8800,2781422
8800,2437095
8800,2666771
8800,2297714
8800,1423797
8800,1403378
8800,2202231
8800,2588246
8800,2658949
8800,1734409
8800,1836743
8800,2944672
8800,3070510
8800,2798901
8800,2946629
8800,2025966
8800,2877574
8800,3352407
8800,3235123
8800,2554971
8800,3456381
8800,2477226
8900,2082706
8900,3733336
8900,2541203
8900,2600246
8900,3556874
8900,2862512
8900,2614064
8900,1912706
8900,1565480
8900,3066071
8900,1919345
8900,2571816
8900,2555523
8900,1945339
8900,2700915
8900,3374809
8900,1838180
8900,1922169
8900,2888606
8900,2503363
8900,2097500
8900,2471358
8900,3588489
8900,2365815
8900,3334032
8900,2970250
8900,3686689
8900,2250751
8900,1946953
8900,3462226
8900,4013181
8900,2705572
8900,2352676
8900,1646854
8900,1691158
8900,2484780
8900,2529654
8900,2697599
8900,2462491
8900,2706196
8900,2329711
8900,1597887
8900,1700582
